name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,description,icon,stations
"Port of Spain, Trinidad, Trinidad And Tobago",11/01/2020,87.8,73.2,78.5,91.4,73.2,80.3,70.5,77.6,0.008,100,4.17,18.3,108.4,1015,32.8,6.7,158,13.5,7,2020-01-11T06:27:31,2020-01-11T18:00:16,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"AT041,78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",12/01/2020,86,73.4,78.4,90.6,73.4,80.3,70.4,77.2,0.039,100,4.17,20.8,102.3,1015.4,38.1,6.6,125.1,10.9,5,2020-01-12T06:27:46,2020-01-12T18:00:48,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"AT041,78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",13/01/2020,84.2,73.2,77.6,88.4,73.2,78.9,70.1,78.4,0,0,0,17.2,95.4,1014.7,38.3,6.6,120.3,10.4,5,2020-01-13T06:28:01,2020-01-13T18:01:19,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"AT041,78970011634,TTPP,remote"
"Port of Spain, Trinidad, Trinidad And Tobago",14/01/2020,85.7,73.2,77.5,91.7,73.2,79.1,71.7,83.3,0.228,100,12.5,20.8,104.9,1013.3,47.4,6.4,116.8,10.2,5,2020-01-14T06:28:14,2020-01-14T18:01:50,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"AT041,78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",15/01/2020,82.4,74.8,77.1,90.8,74.8,77.5,73.5,88.8,0.335,100,12.5,16.1,104.4,1012.9,54.7,6.1,87.5,7.5,4,2020-01-15T06:28:27,2020-01-15T18:02:21,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"AT041,78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",16/01/2020,86,75,79.8,90.6,75,81.7,71.9,77.9,0.598,100,8.33,15,103.7,1014.1,48.1,6.8,188,16.1,7,2020-01-16T06:28:38,2020-01-16T18:02:51,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",17/01/2020,82.4,75,77.9,88.2,75,79.5,72.9,84.6,0.079,100,4.17,17.2,105.9,1014.6,47.4,5.9,215.1,18.5,8,2020-01-17T06:28:49,2020-01-17T18:03:22,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",18/01/2020,89.6,71.6,79.2,96.4,71.6,81.9,72,80,0,0,0,12.8,110.5,1014.7,28.4,7.1,228.6,19.5,8,2020-01-18T06:28:59,2020-01-18T18:03:51,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",19/01/2020,86,74.9,77.8,93.4,74.9,79.1,72.1,83.3,0.327,100,8.33,17.2,95.7,1014.1,51.2,5.9,204.4,17.8,7,2020-01-19T06:29:07,2020-01-19T18:04:21,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",20/01/2020,86,73.4,78.2,91.9,73.4,80.5,73.4,85.9,0.173,100,8.33,20.8,102.1,1013.6,37.9,6.6,226.7,19.8,8,2020-01-20T06:29:15,2020-01-20T18:04:50,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",21/01/2020,86,71.4,77.6,91.9,71.4,79.4,71.3,81.6,0.012,100,4.17,11.4,115.5,1012.6,40.8,6.9,189.7,16.3,8,2020-01-21T06:29:21,2020-01-21T18:05:18,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"AT041,78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",22/01/2020,86,69.8,77.3,91.2,69.8,79.1,69.9,79,0,0,0,9.2,119,1011.6,41.7,6.9,170.4,14.9,7,2020-01-22T06:29:27,2020-01-22T18:05:46,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"AT041,78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",23/01/2020,87.8,68,77.6,91.4,68,79.1,68.4,75.2,0,0,0,11.4,123.5,1011.1,35.8,7.2,260.1,22.4,9,2020-01-23T06:29:31,2020-01-23T18:06:13,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",24/01/2020,85.8,68.2,77.5,92.9,68.2,79.7,71.3,82.2,0,0,0,12.8,117,1011.9,39.8,7.1,227.3,19.6,8,2020-01-24T06:29:35,2020-01-24T18:06:40,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",25/01/2020,86,75.2,79.3,89.6,75.2,81,71.4,78.1,0,0,0,11.4,121.7,1013.3,36.6,7.1,200.4,17.3,7,2020-01-25T06:29:37,2020-01-25T18:07:07,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",26/01/2020,89.6,73.1,79.1,94.8,73.1,81.2,71.1,78,0,0,0,12.8,116.5,1013.6,44.8,7,248.6,21.4,9,2020-01-26T06:29:39,2020-01-26T18:07:33,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",27/01/2020,86,69.8,78.5,91.2,69.8,80,69.2,74.7,0,0,0,11.4,117.5,1013.9,38.7,7.1,255,22,9,2020-01-27T06:29:39,2020-01-27T18:07:58,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",28/01/2020,89.6,73.6,80.4,98.2,73.6,83.3,73,79.2,0,0,0,11.4,116.6,1012.8,36.2,7.2,234.4,20.1,8,2020-01-28T06:29:38,2020-01-28T18:08:23,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",29/01/2020,91.4,75,80.5,100.5,75,83.2,72.3,77.3,0,0,0,16.1,118.7,1012.9,36.8,6.6,224.4,19.3,8,2020-01-29T06:29:36,2020-01-29T18:08:47,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",30/01/2020,87.8,75.2,80.7,94.2,75.2,83.4,72.2,76.6,0,0,0,16.1,106.6,1013.7,30.7,6.2,236.2,20.3,9,2020-01-30T06:29:33,2020-01-30T18:09:10,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",31/01/2020,87.8,75.2,80.9,95.9,75.2,83.9,73.1,78.1,0,0,0,17.2,105.9,1014.8,34,5.2,249.7,21.5,8,2020-01-31T06:29:30,2020-01-31T18:09:33,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",01/02/2020,87.8,75.2,80.5,94.2,75.2,83,72.6,77.7,0.008,100,4.17,16.1,115.9,1014.7,36.5,5.2,247.9,21.5,9,2020-02-01T06:29:25,2020-02-01T18:09:56,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"78970011634,TTPP,remote"
"Port of Spain, Trinidad, Trinidad And Tobago",02/02/2020,87.9,73.4,79.9,91.4,73.4,81.3,70.2,74,0,0,0,12.8,116,1014.9,32.2,5.2,266.5,23,9,2020-02-02T06:29:19,2020-02-02T18:10:17,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",03/02/2020,87.8,71.6,79.2,91.4,71.6,80.9,69.3,73.4,0,0,0,16.1,110.2,1016,29.9,6.1,266.5,23.1,9,2020-02-03T06:29:12,2020-02-03T18:10:38,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",04/02/2020,86,71.6,78.9,89.4,71.6,80.2,68.5,71.9,0,0,0,16.1,102.6,1015.6,31.5,6.5,225.8,19.5,9,2020-02-04T06:29:04,2020-02-04T18:10:59,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",05/02/2020,86.2,71.6,78.8,90.6,71.6,80.5,69.4,74.1,0,0,0,16.1,114.6,1015.4,30.9,6.6,259,22.3,9,2020-02-05T06:28:55,2020-02-05T18:11:19,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",06/02/2020,87.8,75.2,80.3,92.4,75.2,81.7,69.1,70.3,0,0,0,17.2,120.8,1014.7,34.5,6.5,256.5,22.2,9,2020-02-06T06:28:45,2020-02-06T18:11:38,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",07/02/2020,87.5,71.6,78,90.6,71.6,79.1,68.7,74.4,0.078,100,8.33,24.2,106.4,1015.2,37.7,6.5,259,22.3,9,2020-02-07T06:28:34,2020-02-07T18:11:56,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",08/02/2020,88,69.8,77.6,90.7,69.8,78.8,68.5,75.7,0.118,100,4.17,15,106.7,1014.7,39.1,6.6,245.2,21,9,2020-02-08T06:28:22,2020-02-08T18:12:14,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",09/02/2020,87.8,71.6,78.5,92.7,71.6,80.1,70.6,78.4,0.205,100,8.33,16.1,120.4,1015.5,46.5,6.4,256.9,22.1,9,2020-02-09T06:28:09,2020-02-09T18:12:32,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",10/02/2020,87.9,73.1,79.3,91.1,73.1,80.6,69,72.1,0.079,100,4.17,19.7,115.6,1015.8,30.4,6.1,272.7,23.5,9,2020-02-10T06:27:55,2020-02-10T18:12:48,0.55,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",11/02/2020,87.8,73.4,80.2,94.2,73.4,82.6,70.7,73.8,0,0,0,17.2,109.5,1014.8,32.9,6.2,240.9,20.9,9,2020-02-11T06:27:40,2020-02-11T18:13:04,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",12/02/2020,86.1,75.2,80.6,91.1,75.2,82.6,70.8,73,0.039,100,4.17,18.3,104.2,1014.2,42.7,6,222.7,19.2,8,2020-02-12T06:27:24,2020-02-12T18:13:20,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",13/02/2020,87.9,74.9,78.4,90.4,74.9,79.3,70.3,77.2,0.035,100,4.17,21.9,100.4,1013.8,45.3,6.1,231.1,19.9,9,2020-02-13T06:27:08,2020-02-13T18:13:34,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78970011634,TTPP,remote"
"Port of Spain, Trinidad, Trinidad And Tobago",14/02/2020,80.6,73.4,77.3,84.7,73.4,78,72,84.1,0.008,100,4.17,16.1,107.1,1014.4,43.7,6.6,95.7,8.2,4,2020-02-14T06:26:50,2020-02-14T18:13:49,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",15/02/2020,84.3,75.2,79.2,88.4,75.2,80.9,70.3,75,0.059,100,4.17,17.2,110.2,1013.8,40.1,6.7,227.1,19.7,8,2020-02-15T06:26:32,2020-02-15T18:14:02,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",16/02/2020,87.8,73.1,78.8,94.2,73.1,80.8,71.2,78.6,0,0,0,18.3,111.8,1012.9,45.1,6.5,247.1,21.4,9,2020-02-16T06:26:13,2020-02-16T18:14:15,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",17/02/2020,84.2,75.2,78.2,90.9,75.2,79.7,73,84.4,0.118,100,8.33,17.2,111.6,1012.5,55,5.8,176.6,15.3,6,2020-02-17T06:25:52,2020-02-17T18:14:27,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",18/02/2020,86,75.2,79,93.4,75.2,81.2,74.3,86.2,0.351,100,8.33,16.1,113,1013.5,48.7,6.2,225.4,19.5,9,2020-02-18T06:25:32,2020-02-18T18:14:39,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",19/02/2020,87.9,74.8,79.4,91.6,74.8,81.4,71.8,78.6,0.031,100,4.17,15,114.3,1013.3,42.6,5.4,259.4,22.4,9,2020-02-19T06:25:10,2020-02-19T18:14:50,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",20/02/2020,87.5,73.4,78.7,91.2,73.4,80.2,69.6,75.2,0.008,100,4.17,18.3,105.6,1013,43,5.4,265.6,23,9,2020-02-20T06:24:47,2020-02-20T18:15:01,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",21/02/2020,87.8,71.6,78.5,91.9,71.6,80,69.2,74.8,0,0,0,16.1,108.7,1013.2,38.6,6.6,249.7,21.6,9,2020-02-21T06:24:24,2020-02-21T18:15:11,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,remote"
"Port of Spain, Trinidad, Trinidad And Tobago",22/02/2020,87.8,73.4,79.7,94.2,73.4,82.1,70.5,74.4,0,0,0,16.1,105.7,1013.3,45,6.6,243.4,21.1,8,2020-02-22T06:24:00,2020-02-22T18:15:20,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",23/02/2020,87.8,71.6,79,95.9,71.6,81.4,72.4,81.1,0,0,0,15,115,1013,42.4,6,246.5,21.5,9,2020-02-23T06:23:35,2020-02-23T18:15:29,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",24/02/2020,86,75.2,79.3,95,75.2,81.9,73.4,83,0.157,100,8.33,18.3,118,1013.2,42.2,6.2,255.8,22.1,9,2020-02-24T06:23:10,2020-02-24T18:15:37,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",25/02/2020,87.8,73.4,80.1,91.4,73.4,81.7,70.3,73.8,0,0,0,16.1,110.6,1013.3,37.6,6.5,280.9,24.4,9,2020-02-25T06:22:44,2020-02-25T18:15:45,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,remote"
"Port of Spain, Trinidad, Trinidad And Tobago",26/02/2020,87.8,71.6,79.4,92.7,71.6,81.2,69.8,74,0,0,0,15,119.2,1013.5,40.4,6.6,290.4,25.3,10,2020-02-26T06:22:17,2020-02-26T18:15:52,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",27/02/2020,87.8,71.6,78.7,93.6,71.6,80.3,69.4,74.5,0,0,0,18.3,113.4,1014.2,43.7,6.7,270.2,23.4,9,2020-02-27T06:21:49,2020-02-27T18:15:59,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,remote"
"Port of Spain, Trinidad, Trinidad And Tobago",28/02/2020,87.6,69.8,78,89.9,69.8,78.9,68.2,73.7,0,0,0,14.1,106.9,1015.1,34.7,6.6,263,22.6,9,2020-02-28T06:21:21,2020-02-28T18:16:05,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,remote"
"Port of Spain, Trinidad, Trinidad And Tobago",29/02/2020,87.8,73,78.9,89.3,73,79.8,67.4,69.5,0,0,0,17.2,113.1,1015.7,33.4,7.2,276.3,23.8,9,2020-02-29T06:20:53,2020-02-29T18:16:11,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",01/03/2020,87.8,71.6,78.7,88.5,71.6,79.5,66.9,69.3,0,0,0,16.1,108.6,1015.1,27.1,7.4,280.7,24.3,10,2020-03-01T06:20:24,2020-03-01T18:16:17,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",02/03/2020,87.4,70,78.3,90.3,70,79.5,66.9,69.8,0,0,0,16.1,112.8,1014.2,31.7,7.2,279.1,24.2,10,2020-03-02T06:19:54,2020-03-02T18:16:22,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",03/03/2020,87.8,68.2,76.8,90.3,68.2,77.9,67.8,75.4,0.028,100,4.17,17.2,122.1,1014.1,40.1,6.6,239.7,20.8,8,2020-03-03T06:19:24,2020-03-03T18:16:26,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",04/03/2020,87.8,71.6,79.2,90.3,71.6,80.9,69.6,74.1,0.028,100,8.33,17.2,109.6,1015.1,32.1,6.4,273.3,23.5,9,2020-03-04T06:18:53,2020-03-04T18:16:31,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,TTPP,remote"
"Port of Spain, Trinidad, Trinidad And Tobago",05/03/2020,86,74.8,79,88.4,74.8,80.3,68.8,71.8,0.024,100,8.33,21.9,104.9,1015.8,35.7,6.5,234.6,20.2,8,2020-03-05T06:18:22,2020-03-05T18:16:34,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",06/03/2020,86.2,71.6,79.2,89.6,71.6,80.3,67.1,67.5,0,0,0,18.3,113,1015.3,24.8,6.1,269.7,23.4,9,2020-03-06T06:17:50,2020-03-06T18:16:38,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",07/03/2020,86.2,73.4,79.5,90.6,73.4,81.1,68.8,71.3,0,0,0,16.1,116.2,1013.3,36.5,6.5,268.1,23.2,9,2020-03-07T06:17:18,2020-03-07T18:16:41,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",08/03/2020,87.8,73.2,79.6,91.4,73.2,80.9,68.4,70.3,0,0,0,17.2,114.8,1014.4,32.3,6.3,292.2,25.2,10,2020-03-08T06:16:45,2020-03-08T18:16:44,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",09/03/2020,87.8,73.1,79.8,90.3,73.1,81.2,68.6,69.8,0,0,0,18.3,109.8,1016,34.4,6.3,267.5,23.2,9,2020-03-09T06:16:12,2020-03-09T18:16:46,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",10/03/2020,87.8,73,79.5,90.3,73,80.7,68.4,70.5,0,0,0,19.7,113.2,1014.9,40.1,6,294,25.4,10,2020-03-10T06:15:39,2020-03-10T18:16:48,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",11/03/2020,87.8,69.8,78.9,90.4,69.8,79.9,66.9,68.5,0,0,0,15,120,1012.4,32.8,6.7,298,25.7,10,2020-03-11T06:15:05,2020-03-11T18:16:50,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",12/03/2020,87.8,71.3,79.2,90.3,71.3,80.5,67.9,70.1,0,0,0,17.2,115.5,1011.1,36.7,6.7,292.6,25.3,10,2020-03-12T06:14:31,2020-03-12T18:16:51,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",13/03/2020,89.6,73,80.5,93.5,73,82.1,69.3,70.8,0,0,0,15,121.6,1012.6,36.1,6.6,278.9,23.9,9,2020-03-13T06:13:57,2020-03-13T18:16:53,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",14/03/2020,86,73.4,79.4,90.6,73.4,81.5,70.2,74.8,0,0,0,10.3,73.9,1013,45.5,6.6,272.4,23.6,9,2020-03-14T06:13:23,2020-03-14T18:16:54,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",15/03/2020,82.4,73.2,76.2,87.2,73.2,76.9,71.3,85.3,0.02,100,4.17,20.8,106,1013.2,49,6.3,201.1,17.3,8,2020-03-15T06:12:48,2020-03-15T18:16:55,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",16/03/2020,86,73.2,78.3,93.4,73.2,80.4,71.4,80.2,0,0,0,13.9,121.4,1013.3,41.1,7,240.6,20.7,9,2020-03-16T06:12:13,2020-03-16T18:16:55,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
"Port of Spain, Trinidad, Trinidad And Tobago",17/03/2020,87.8,69.8,78.6,92.7,69.8,80.1,68.8,73.2,0,0,0,13.9,107,1013.5,48.7,7.2,293.8,25.3,10,2020-03-17T06:11:38,2020-03-17T18:16:56,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP"
